FOODCODE	F_CITMLB	F_OTHER	F_JUICE	F_TOTAL	V_DRKGR	V_REDOR_TOMATO	V_REDOR_OTHER	V_REDOR_TOTAL	V_STARCHY_POTATO	V_STARCHY_OTHER	V_STARCHY_TOTAL	V_OTHER	V_TOTAL	V_LEGUMES	G_WHOLE	G_REFINED	G_TOTAL	PF_MEAT	PF_CUREDMEAT	PF_ORGAN	PF_POULT	PF_SEAFD_HI	PF_SEAFD_LOW	PF_MPS_TOTAL	PF_EGGS	PF_SOY	PF_NUTSDS	PF_LEGUMES	PF_TOTAL	D_MILK	D_YOGURT	D_CHEESE	D_TOTAL	OILS	SOLID_FATS	ADD_SUGARS	A_DRINKS
22820000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38	0	0	0	0	0	2.38	0	0	0	0	2.38	0	0	0	0	1	7.62	0.12	0
23000100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05	0	0	0	0	0	3.05	0	0	0	0	3.05	0	0	0	0	0	12.75	0	0
23101000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	2.97	0	0	0	0	2.97	0	0	0	0	0	15.09	0	0
23101010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	2.97	0	0	0	0	2.97	0	0	0	0	0	15.09	0	0
23101020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48	0	0	0	0	0	3.48	0	0	0	0	3.48	0	0	0	0	0	0.5	0	0
23104000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	2.97	0	0	0	0	2.97	0	0	0	0	0	15.09	0	0
23104010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	2.97	0	0	0	0	2.97	0	0	0	0	0	15.09	0	0
23104020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48	0	0	0	0	0	3.48	0	0	0	0	3.48	0	0	0	0	0	0.5	0	0
23107000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09	0	0	0	0	0	3.09	0	0	0	0	3.09	0	0	0	0	0	11.69	0	0
23107010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09	0	0	0	0	0	3.09	0	0	0	0	3.09	0	0	0	0	0	11.69	0	0
23107020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0	0	3.44	0	0	0	0	3.44	0	0	0	0	0	1.63	0	0
23110000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36	0	0	0	0	0	3.36	0	0	0	0	3.36	0	0	0	0	0	4.01	0	0
23110010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71	0	0	0	0	0	2.71	0	0	0	0	2.71	0	0	0	0	0	22.2	0	0
23110050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71	0	0	0	0	0	2.71	0	0	0	0	2.71	0	0	0	0	0	22.2	0	0
23111010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34	0	0	0	0	0	3.34	0	0	0	0	3.34	0	0	0	0	0	4.57	0	0
23120100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15	0	0	0	0	0	3.15	0	0	0	0	3.15	0	0	0	0	0	9.78	0	0
23120110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15	0	0	0	0	0	3.15	0	0	0	0	3.15	0	0	0	0	0	9.78	0	0
23120120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47	0	0	0	0	0	3.47	0	0	0	0	3.47	0	0	0	0	0	0.82	0	0
23132000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	3.1	0	0	0	0	3.1	0	0	0	0	0	11.34	0	0
23150100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23150200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	0	0	0	3.44	0	0	0	0	3.44	0	0	0	0	1.56	0	0	0
23150250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23150270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34	0	1.14	0	0	0	3.48	0	0	0	0	3.48	0	0	0	0	0	0.45	0	0
23150300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23200100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42	0	0	0	0	0	3.42	0	0	0	0	3.42	0	0	0	0	0	2.31	0	0
23200110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42	0	0	0	0	0	3.42	0	0	0	0	3.42	0	0	0	0	0	2.31	0	0
23200120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23201010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38	0	0	0	0	0	3.38	0	0	0	0	3.38	0	0	0	0	0	3.33	0	0
23201020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38	0	0	0	0	0	3.38	0	0	0	0	3.38	0	0	0	0	0	3.33	0	0
23201030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23203010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	2.93	0	0	0	0	0	2.93	0.13	0	0	0	3.06	0	0	0	0	0	0.68	0.14	0
23203020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	2.93	0	0	0	0	0	2.93	0.13	0	0	0	3.06	0	0	0	0	0	0.68	0.14	0
23203030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	2.93	0	0	0	0	0	2.93	0.13	0	0	0	3.06	0	0	0	0	0	0.68	0.14	0
23203100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38	0	0	0	0	0	3.38	0	0	0	0	3.38	0	0	0	0	0	3.33	0	0
23203110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38	0	0	0	0	0	3.38	0	0	0	0	3.38	0	0	0	0	0	3.33	0	0
23203120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23204010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23204020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23204030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23204200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23204210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23204220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23205010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	2.93	0	0	0	0	0	2.93	0.13	0	0	0	3.06	0	0	0	0	0	0.68	0.14	0
23205020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	2.93	0	0	0	0	0	2.93	0.13	0	0	0	3.06	0	0	0	0	0	0.68	0.14	0
23205030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23210010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42	0	0	0	0	0	3.42	0	0	0	0	3.42	0	0	0	0	0	2.31	0	0
23210020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42	0	0	0	0	0	3.42	0	0	0	0	3.42	0	0	0	0	0	2.31	0	0
23210030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23220010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23220020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.43	2.76	0	0	0	0	0	2.76	0.03	0	0	0	2.79	0	0	0	0	0	7.75	0	0
23220030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	0.59	2.59	0	0	0	0	0	2.59	0.11	0	0	0	2.7	0	0	0	0	0	9.86	0.17	0
23310000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23311100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23311120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0.35	3.1	0	0	0	0	0	3.1	0	0	0	0	3.1	0	0	0	0	0	4.68	0	0
23311200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23321000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23321050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41	0	0	0	0	3.41	0	0	0	0	3.41	0	0	0	0	0	0.26	0	0
23321100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23321200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48	0	0	0	0	0	3.48	0	0	0	0	3.48	0	0	0	0	0	0.26	0	0
23321250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0.86	2.49	0	0	0	0	0	2.49	0.16	0	0	0	2.65	0	0	0	0	4.32	1.02	0.24	0
23321900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16	0	0	0	0	2.16	0	0	0	0	2.16	0	0	0	0	0	16.69	3.51	0
23322100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87	0	0	0	0	2.87	0	0	0	0	2.87	0	0	0	0	0	18.58	0.49	0
23322300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28	0	0	0	0	0	3.28	0	0	0	0	3.28	0	0	0	0	0	6.07	0	0
23322350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23322400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23323100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23323500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35	0	0	0	0	0	3.35	0	0	0	0	3.35	0	0	0	0	0	4.51	0	0
23324100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23326100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23331100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34	0	0	0	0	0	3.34	0	0	0	0	3.34	0	0	0	0	0	4.81	0	0
23332100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48	0	0	0	0	0	3.48	0	0	0	0	3.48	0	0	0	0	0	1.01	0	0
23333100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23334100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23335100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31	0	0	0	0	0	3.31	0	0	0	0	3.31	0	0	0	0	0	5.73	0	0
23340100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	0	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
23345100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46	0	0	0	0	3.46	0	0	0	0	3.46	0	0	0	0	0	0	0	0
23350100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
23410010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65	0	0	0	0	0	2.65	0	0	0	0	2.65	0	0	0	0	0	0	0	0
23420010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65	0	0	0	0	0	2.65	0	0	0	0	2.65	0	0	0	0	0	0	0	0
24100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0.48	0	0
24100010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	3.44	0	0	0	0	3.44	0	0	0	0	0	2.4	0	0
24100020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0.48	0	0
24102000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
24102010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35	0	0	3.35	0	0	0	0	3.35	0	0	0	0	0	4.49	0	0
24102020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
24102050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0.48	0	0
24102060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	3.44	0	0	0	0	3.44	0	0	0	0	0	2.4	0	0
24102070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0.48	0	0
24103000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
24103010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34	0	0	3.34	0	0	0	0	3.34	0	0	0	0	0	4.67	0	0
24103020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
24103050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	1.99	0	0	0
24103055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27	0	0	3.27	0	0	0	0	3.27	0	0	0	0	1.99	4.4	0	0
24103060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	1.99	0	0	0
24103070	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	0	0	2.8	0	0	0	0	1.99	0	1.31	0
24103075	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	2.67	0	0	2.67	0	0	0	0	2.67	0	0	0	0	1.99	3.59	1.31	0
24103080	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	0	0	2.8	0	0	0	0	1.99	0	1.31	0
24104049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27	0	0	3.27	0	0	0	0	3.27	0	0	0	0	1.99	4.4	0	0
24104051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	1.99	0	0	0
24107070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	2.63	0	0	2.63	0.02	0	0	0	2.65	0.01	0	0	0.01	4.89	3.37	0	0
24107071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25	0	0	3.25	0	0	0	0	3.25	0	0	0	0	1.52	0	0	0
24107080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	2.63	0	0	2.63	0.02	0	0	0	2.65	0.01	0	0	0.01	4.89	3.37	0	0
24107081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25	0	0	3.25	0	0	0	0	3.25	0	0	0	0	1.52	0	0	0
24120110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24120120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24122130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32	0	0	3.32	0	0	0	0	3.32	0	0	0	0	0	5.03	0	0
24122131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
24122140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24122141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24122150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25	0	0	3.25	0	0	0	0	3.25	0	0	0	0	2	4.92	0	0
24122151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42	0	0	3.42	0	0	0	0	3.42	0	0	0	0	2	0	0	0
24122160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19	0	0	3.19	0	0	0	0	3.19	0	0	0	0	2	4.83	0	0
24122161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36	0	0	3.36	0	0	0	0	3.36	0	0	0	0	2	0	0	0
24122170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24122171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24123110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34	0	0	3.34	0	0	0	0	3.34	0	0	0	0	0	4.67	0	0
24123120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
24123300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26	0	0	3.26	0	0	0	0	3.26	0	0	0	0	2	4.93	0	0
24123301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	2	0	0	0
24123310	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	2.66	0	0	2.66	0	0	0	0	2.66	0	0	0	0	2	4.03	1.32	0
24123311	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	0	0	2.8	0	0	0	0	2	0	1.32	0
24124200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26	0	0	3.26	0	0	0	0	3.26	0	0	0	0	2	4.93	0	0
24124201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	2	0	0	0
24127200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.47	0	0	0	2.59	0	0	2.59	0.02	0	0	0	2.61	0	0	0	0	7	4.01	0	0
24127201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	2	0	0	0
24127202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.47	0	0	0	2.73	0	0	2.73	0.02	0	0	0	2.75	0	0	0	0	7	0	0	0
24127210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0.57	0	0	0	2.46	0	0	2.46	0.02	0	0	0	2.48	0	0	0	0	7.99	3.82	0	0
24127211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	2	0	0	0
24127220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0.86	0	0	0	2.09	0	0	2.09	0.03	0	0	0	2.12	0.01	0	0	0.01	10.51	1.65	0	0
24127221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.47	0	0	0	2.53	0	0	2.53	0.02	0	0	0	2.55	0	0	0	0	7.94	0	0	0
24127500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0.32	0	0	0	2.92	0	0	2.92	0.01	0	0	0	2.93	0	0	0	0	2	4.49	0	0
24127501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	2	0	0	0
24130210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36	0	0	3.36	0	0	0	0	3.36	0	0	0	0	0	4.8	0	0
24130220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49	0	0	3.49	0	0	0	0	3.49	0	0	0	0	0	0.97	0	0
24132230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37	0	0	3.37	0	0	0	0	3.37	0	0	0	0	0	3.95	0	0
24132231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
24132240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36	0	0	3.36	0	0	0	0	3.36	0	0	0	0	0	4.8	0	0
24132241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49	0	0	3.49	0	0	0	0	3.49	0	0	0	0	0	0.97	0	0
24133210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	3.33	0	0	0	0	3.33	0	0	0	0	0	4.67	0	0
24133220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	3.5	0	0	0	0	3.5	0	0	0	0	0	0	0	0
24134100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29	0	0	3.29	0	0	0	0	3.29	0	0	0	0	1.98	3.88	0	0
24134101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	1.98	0	0	0
24134150	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	2.69	0	0	2.69	0	0	0	0	2.69	0	0	0	0	1.98	3.16	1.3	0
24134151	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	0	0	2.8	0	0	0	0	1.98	0	1.3	0
24134300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29	0	0	3.29	0	0	0	0	3.29	0	0	0	0	1.98	3.88	0	0
24134301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	1.98	0	0	0
24137300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.47	0	0	0	2.63	0	0	2.63	0.02	0	0	0	2.65	0	0	0	0	6.96	3.18	0	0
24137301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	3.44	0	0	0	0	3.44	0	0	0	0	1.99	0	0	0
24137310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.31	0	0	0	2.96	0	0	2.96	0.01	0	0	0	2.97	0	0	0	0	1.98	3.54	0	0
24137311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43	0	0	3.43	0	0	0	0	3.43	0	0	0	0	1.98	0	0	0
24140210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	3.44	0	0	0	0	3.44	0	0	0	0	0	2.41	0	0
24140220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24142300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47	0	0	3.47	0	0	0	0	3.47	0	0	0	0	0	0.96	0	0
24142301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0	0	3.51	0	0	0	0	3.51	0	0	0	0	0	0	0	0
24142310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44	0	0	3.44	0	0	0	0	3.44	0	0	0	0	0	2.41	0	0
24142311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53	0	0	3.53	0	0	0	0	3.53	0	0	0	0	0	0	0	0
24142320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39	0	0	3.39	0	0	0	0	3.39	0	0	0	0	1.98	0.93	0	0
