FoodID	taxonomy	Main.food.description
12210310.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;Coffee_creamer_liquid_sugar_free_flavored	Coffee creamer liquid sugar free flavored
12210400.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;Coffee_creamer_powder	Coffee creamer powder
12210420.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;Coffee_creamer_powder_flavored	Coffee creamer powder flavored
12210430.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;Coffee_creamer_powder_fat_free	Coffee creamer powder fat free
12210505.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;Coffee_creamer_powder_sugar_free_flavored	Coffee creamer powder sugar free flavored
12220200.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;Whipped_topping	Whipped topping
12310100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;Sour_cream	Sour cream
12350200.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;Chipotle_dip_regular	Chipotle dip regular
12350230.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;Ranch_dip_regular	Ranch dip regular
13110100.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_regular_flavors_other_than_chocolate	Ice cream regular flavors other than chocolate
13110110.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_regular_chocolate	Ice cream regular chocolate
13110120.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_rich_flavors_other_than_chocolate	Ice cream rich flavors other than chocolate
13110220.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_soft_serve_NS_as_to_flavor	Ice cream soft serve NS as to flavor
